Date,bitcoin,ethereum,eos,bitcoin-cash,bitcoin-sv,monero,litecoin,maidsafecoin,ripple,stellar,tether
2018-12-13,3413.28,89.36,1.94,97.56,85.39,42.7,24.02,0.14,0.3,0.11,1.01
2018-12-14,3282.42,85.72,1.84,85.36,76.79,41.45,23.33,0.13,0.29,0.1,1.0
2018-12-15,3239.23,84.37,1.86,78.98,69.38,38.71,23.77,0.13,0.29,0.1,1.01
2018-12-16,3281.68,86.85,1.95,80.88,76.79,40.07,26.0,0.13,0.29,0.1,1.01
2018-12-17,3399.9,89.94,2.14,84.66,79.25,41.84,27.95,0.13,0.3,0.1,1.01
2018-12-18,3558.52,95.06,2.51,92.84,80.73,44.23,29.05,0.13,0.33,0.11,1.01
2018-12-19,3799.29,104.02,2.63,122.37,88.69,48.28,30.54,0.15,0.37,0.12,1.02
2018-12-20,3973.94,108.67,2.64,162.64,100.48,50.19,31.21,0.15,0.37,0.12,1.02
2018-12-21,4021.96,113.68,2.67,203.08,117.07,53.25,31.68,0.14,0.37,0.13,1.02
2018-12-22,3913.8,111.88,2.59,193.1,107.17,51.21,31.03,0.14,0.36,0.12,1.02
2018-12-23,4044.06,129.91,2.81,197.64,108.2,53.86,33.3,0.15,0.37,0.13,1.03
2018-12-24,4182.81,147.15,2.97,200.82,109.49,57.14,35.42,0.16,0.42,0.14,1.03
2018-12-25,3836.41,130.04,2.58,166.34,93.75,50.25,31.22,0.14,0.38,0.12,1.03
2018-12-26,3842.2,131.82,2.59,176.3,95.03,49.83,31.08,0.14,0.38,0.12,1.03
2018-12-27,3778.24,125.13,2.51,165.41,91.87,47.07,29.84,0.14,0.36,0.12,1.03
2018-12-28,3758.12,124.1,2.46,157.54,87.77,47.47,30.13,0.13,0.36,0.12,1.03
2018-12-29,3926.42,138.71,2.69,169.88,92.27,49.26,32.41,0.14,0.38,0.12,1.03
2018-12-30,3848.79,138.22,2.65,163.07,89.28,48.25,31.83,0.14,0.37,0.12,1.03
2018-12-31,3818.54,137.02,2.61,158.41,87.32,47.59,31.18,0.14,0.36,0.12,1.03
2019-01-01,3770.22,136.45,2.61,160.62,91.09,46.55,30.95,0.14,0.36,0.11,1.02
2019-01-02,3894.42,149.57,2.77,166.36,93.28,50.48,32.83,0.15,0.37,0.12,1.03
2019-01-03,3874.41,151.36,2.76,165.82,90.91,50.75,32.45,0.15,0.36,0.12,1.02
2019-01-04,3838.03,152.8,2.71,161.01,88.34,50.3,32.26,0.14,0.36,0.11,1.02
2019-01-05,3889.78,159.18,2.75,161.91,89.06,50.91,34.46,0.14,0.36,0.12,1.03
2019-01-06,3937.12,155.86,2.78,162.87,89.56,51.75,37.59,0.14,0.36,0.12,1.03
2019-01-07,4062.83,154.83,2.82,164.01,89.23,53.51,38.61,0.15,0.37,0.12,1.02
2019-01-08,4045.43,150.98,2.8,160.99,87.75,53.5,39.38,0.14,0.37,0.12,1.02
2019-01-09,4041.01,151.64,2.84,160.37,87.35,53.43,39.49,0.13,0.37,0.12,1.02
2019-01-10,3833.94,136.65,2.64,144.2,80.75,48.19,35.58,0.12,0.35,0.12,1.02
2019-01-11,3669.16,127.22,2.42,131.01,74.65,45.78,33.02,0.12,0.33,0.11,1.02
2019-01-12,3657.69,126.62,2.42,134.51,81.63,45.15,32.21,0.12,0.33,0.11,1.02
2019-01-13,3624.32,122.7,2.37,130.85,82.13,44.57,31.94,0.12,0.33,0.11,1.02
2019-01-14,3608.58,121.79,2.35,128.27,78.4,44.35,31.16,0.11,0.33,0.11,1.02
2019-01-15,3661.65,126.96,2.42,130.41,78.22,45.61,31.96,0.11,0.33,0.11,1.01
2019-01-16,3632.13,122.63,2.42,128.26,77.46,45.29,31.45,0.12,0.33,0.11,1.01
2019-01-17,3626.83,121.94,2.45,128.39,76.98,45.43,31.12,0.12,0.33,0.11,1.01
2019-01-18,3638.75,121.62,2.46,128.29,76.16,45.14,31.28,0.12,0.33,0.11,1.01
2019-01-19,3703.38,123.67,2.48,129.37,76.9,45.88,32.21,0.12,0.33,0.11,1.02
2019-01-20,3641.85,121.29,2.4,126.16,75.84,44.96,31.91,0.12,0.32,0.11,1.01
2019-01-21,3566.54,117.49,2.35,122.71,75.13,44.15,31.05,0.12,0.32,0.1,1.01
2019-01-22,3580.51,117.93,2.39,124.2,75.22,45.45,31.35,0.12,0.32,0.1,1.01
2019-01-23,3601.33,118.58,2.45,130.97,75.86,45.56,32.01,0.12,0.32,0.1,1.01
2019-01-24,3585.74,116.98,2.44,129.36,74.77,45.69,32.1,0.12,0.32,0.1,1.01
2019-01-25,3594.89,116.89,2.45,127.92,75.01,46.01,32.75,0.12,0.32,0.1,1.01
2019-01-26,3613.14,117.13,2.46,127.65,74.75,46.17,33.5,0.12,0.32,0.1,1.01
2019-01-27,3590.77,115.38,2.41,124.32,72.94,45.99,32.92,0.12,0.31,0.1,1.01
2019-01-28,3476.07,106.92,2.28,112.73,66.04,44.2,31.13,0.11,0.29,0.09,1.01
2019-01-29,3426.65,105.25,2.25,110.27,63.95,43.36,30.94,0.11,0.29,0.08,1.01
2019-01-30,3458.65,107.2,2.31,113.94,65.34,43.72,31.48,0.11,0.3,0.08,1.01
2019-01-31,3462.73,108.14,2.33,115.96,64.99,43.73,31.74,0.11,0.32,0.08,1.01
2019-02-01,3455.22,106.53,2.33,114.5,64.08,43.49,32.11,0.11,0.3,0.08,1.0
2019-02-02,3477.04,108.04,2.35,118.6,64.96,43.34,33.23,0.11,0.31,0.08,1.01
2019-02-03,3476.11,109.04,2.41,119.13,64.67,43.1,34.03,0.11,0.31,0.08,1.01
2019-02-04,3457.96,107.71,2.39,118.5,63.48,42.61,33.91,0.11,0.3,0.08,1.0
2019-02-05,3459.2,107.33,2.39,117.85,62.03,42.99,34.13,0.11,0.3,0.08,1.0
2019-02-06,3401.51,103.55,2.32,113.73,60.41,42.59,32.74,0.11,0.29,0.07,1.0
2019-02-07,3401.05,104.87,2.35,115.46,63.15,43.27,33.18,0.11,0.29,0.07,1.0
2019-02-08,3489.14,110.39,2.49,120.07,64.01,45.36,37.57,0.12,0.3,0.08,1.0
2019-02-09,3646.26,118.83,2.74,127.44,66.33,48.04,43.8,0.12,0.31,0.08,1.0
2019-02-10,3644.29,118.47,2.73,124.49,64.8,48.01,44.58,0.12,0.3,0.08,1.0
2019-02-11,3636.17,121.18,2.76,123.14,65.15,47.84,43.84,0.12,0.3,0.08,1.0
2019-02-12,3612.8,120.81,2.82,121.02,64.94,47.97,43.36,0.12,0.3,0.08,1.0
2019-02-13,3622.68,122.82,2.9,122.56,65.02,49.4,42.76,0.12,0.3,0.08,1.0
2019-02-14,3601.4,122.14,2.79,121.74,63.54,47.6,41.49,0.12,0.3,0.08,1.0
2019-02-15,3594.25,121.5,2.78,121.09,62.27,47.07,42.03,0.11,0.3,0.08,1.0
2019-02-16,3619.88,122.89,2.82,121.92,62.45,47.35,43.54,0.12,0.3,0.08,1.0
2019-02-17,3629.68,126.55,2.83,121.95,62.31,47.05,43.56,0.12,0.3,0.08,1.0
2019-02-18,3790.5,141.06,3.14,134.12,65.79,49.62,45.85,0.12,0.31,0.08,1.0
2019-02-19,3933.05,147.14,3.62,145.6,68.18,51.97,47.94,0.13,0.33,0.09,1.01
2019-02-20,3947.66,145.54,3.74,143.76,66.48,51.19,49.68,0.13,0.33,0.09,1.01
2019-02-21,3948.14,145.87,3.78,142.4,65.84,50.41,49.49,0.13,0.32,0.09,1.01
2019-02-22,3969.57,147.69,3.86,143.27,65.74,51.0,49.44,0.13,0.32,0.09,1.01
2019-02-23,4012.32,150.9,3.94,144.25,65.97,51.86,49.7,0.13,0.32,0.09,1.01
2019-02-24,4020.62,153.9,4.04,145.67,66.18,52.38,49.27,0.13,0.32,0.09,1.01
2019-02-25,3829.22,138.78,3.59,133.27,64.94,48.52,45.21,0.12,0.31,0.08,1.01
2019-02-26,3836.71,137.42,3.48,133.76,72.32,48.32,45.31,0.13,0.32,0.09,1.01
2019-02-27,3841.74,137.55,3.49,132.71,70.69,48.5,45.23,0.13,0.32,0.09,1.01
2019-02-28,3853.39,137.39,3.57,132.09,67.7,48.7,46.07,0.13,0.31,0.08,1.01
2019-03-01,3850.86,136.97,3.58,131.96,67.43,48.43,47.32,0.13,0.32,0.09,1.01
2019-03-02,3852.65,134.68,3.52,131.52,66.93,48.58,48.38,0.13,0.32,0.08,1.01
2019-03-03,3846.51,134.0,3.55,131.6,66.18,48.97,48.64,0.13,0.31,0.09,1.01
2019-03-04,3770.08,127.86,3.32,125.2,63.72,47.68,46.65,0.12,0.31,0.08,1.01
2019-03-05,3805.57,131.79,3.48,128.16,66.16,48.19,49.35,0.12,0.31,0.08,1.01
2019-03-06,3870.41,137.66,3.73,131.28,66.7,49.33,54.26,0.12,0.32,0.09,1.01
2019-03-07,3897.53,138.35,3.79,131.78,66.65,50.43,56.7,0.12,0.32,0.09,1.01
2019-03-08,3911.77,137.27,3.74,129.79,67.4,49.87,56.69,0.12,0.31,0.09,1.01
2019-03-09,3936.9,137.59,3.75,132.58,66.81,50.01,57.96,0.12,0.31,0.09,1.01
2019-03-10,3931.61,136.49,3.73,132.0,66.69,49.67,57.1,0.12,0.31,0.1,1.01
2019-03-11,3913.71,134.75,3.63,130.22,66.06,49.39,55.9,0.12,0.31,0.1,1.01
2019-03-12,3894.66,133.7,3.63,128.95,65.39,49.65,55.95,0.12,0.31,0.1,1.01
2019-03-13,3893.71,133.01,3.61,128.91,65.17,50.61,56.17,0.12,0.31,0.1,1.01
2019-03-14,3880.45,132.38,3.58,131.42,65.53,50.59,55.9,0.12,0.31,0.11,1.0
2019-03-15,3914.38,135.27,3.65,137.43,66.65,51.6,57.62,0.12,0.31,0.11,1.0
2019-03-16,4014.43,141.61,3.81,154.89,69.39,53.71,61.21,0.13,0.32,0.11,1.01
2019-03-17,3996.52,139.55,3.77,152.51,67.83,52.68,60.93,0.13,0.32,0.11,1.01
2019-03-18,4004.92,139.15,3.74,160.75,67.13,52.59,60.07,0.13,0.32,0.11,1.01
2019-03-19,4017.47,138.97,3.74,159.77,66.25,53.37,59.61,0.13,0.32,0.11,1.01
2019-03-20,4044.03,139.23,3.73,158.61,66.62,54.85,60.06,0.13,0.32,0.11,1.01
2019-03-21,4038.46,138.1,3.68,156.62,66.28,53.71,59.67,0.13,0.32,0.11,1.01
2019-03-22,4002.03,136.48,3.63,155.27,66.04,52.74,59.05,0.13,0.31,0.11,1.0
2019-03-23,4011.82,137.51,3.66,164.24,66.93,52.85,60.55,0.13,0.31,0.11,1.0
2019-03-24,4007.29,136.9,3.64,164.51,66.28,52.84,60.03,0.13,0.31,0.11,1.0
2019-03-25,3994.67,135.97,3.65,162.72,64.87,52.39,59.71,0.13,0.31,0.1,1.01
2019-03-26,3956.2,134.69,3.66,158.22,63.99,51.12,58.87,0.13,0.3,0.1,1.01
2019-03-27,4026.56,138.23,4.11,167.15,64.86,52.97,60.86,0.13,0.31,0.11,1.01
2019-03-28,4038.82,138.76,4.26,168.69,64.55,53.07,60.83,0.13,0.31,0.11,1.0
2019-03-29,4081.11,140.38,4.3,169.93,64.45,53.27,61.03,0.12,0.31,0.11,1.0
2019-03-30,4114.44,143.17,4.23,168.51,65.26,53.86,60.98,0.13,0.31,0.11,1.01
2019-03-31,4124.31,142.31,4.19,168.39,65.06,54.65,60.68,0.13,0.31,0.11,1.01
2019-04-01,4152.1,142.66,4.22,168.78,65.5,58.15,60.75,0.13,0.31,0.11,1.0
2019-04-02,4661.17,153.55,4.63,195.01,71.35,64.74,68.55,0.14,0.33,0.12,1.01
2019-04-03,5040.78,170.07,5.33,285.24,88.07,70.01,86.05,0.15,0.36,0.13,1.01
2019-04-04,4980.11,160.56,5.16,297.34,86.18,65.16,85.9,0.15,0.34,0.12,1.01
2019-04-05,4991.25,163.45,5.26,290.49,84.21,66.91,87.61,0.15,0.36,0.13,1.01
2019-04-06,5059.79,165.76,5.38,298.34,84.76,68.89,90.07,0.15,0.36,0.13,1.01
2019-04-07,5152.88,169.22,5.44,316.23,85.72,69.28,93.17,0.15,0.36,0.13,1.01
2019-04-08,5249.11,180.79,5.49,310.95,84.18,70.92,89.71,0.15,0.36,0.13,1.01
2019-04-09,5222.48,177.7,5.52,300.08,79.47,69.14,87.46,0.15,0.35,0.13,1.01
2019-04-10,5274.77,180.09,5.84,302.84,80.03,70.02,88.45,0.15,0.36,0.13,1.01
2019-04-11,5136.81,168.2,5.45,278.69,74.59,66.61,81.41,0.14,0.34,0.12,1.01
2019-04-12,5054.3,164.6,5.33,275.83,71.4,67.0,78.74,0.13,0.33,0.11,1.01
2019-04-13,5092.8,164.44,5.34,279.68,70.64,65.47,78.83,0.14,0.33,0.12,1.01
2019-04-14,5097.39,164.49,5.34,280.3,70.21,65.44,78.66,0.14,0.33,0.12,1.01
2019-04-15,5137.57,165.68,5.48,305.65,67.71,66.2,81.37,0.14,0.33,0.12,1.01
2019-04-16,5112.37,163.67,5.41,316.11,56.05,65.92,79.43,0.13,0.32,0.11,1.01
2019-04-17,5230.42,166.65,5.46,311.88,55.92,68.16,79.93,0.14,0.33,0.12,1.01
2019-04-18,5275.77,172.68,5.5,309.14,58.24,68.59,81.37,0.14,0.34,0.12,1.01
2019-04-19,5277.44,172.99,5.47,301.52,59.37,68.81,81.89,0.14,0.33,0.12,1.01
2019-04-20,5326.33,174.26,5.48,304.83,59.02,69.5,81.85,0.14,0.33,0.12,1.01
2019-04-21,5302.13,170.79,5.27,292.13,57.27,68.82,78.09,0.14,0.32,0.11,1.01
2019-04-22,5330.22,171.25,5.23,292.33,57.34,68.71,76.9,0.13,0.33,0.11,1.01
2019-04-23,5546.45,173.99,5.3,299.52,57.86,69.8,77.84,0.13,0.33,0.11,1.01
2019-04-24,5498.14,166.23,4.9,279.3,53.72,67.47,72.85,0.13,0.31,0.1,1.01
2019-04-25,5434.79,163.5,4.76,279.68,53.27,66.68,73.47,0.13,0.3,0.1,1.0
2019-04-26,5245.02,155.02,4.67,265.51,53.34,62.56,72.45,0.12,0.29,0.1,0.99
2019-04-27,5267.86,157.61,4.74,264.85,54.45,62.56,72.65,0.13,0.3,0.1,1.0
2019-04-28,5280.79,158.22,4.73,262.18,55.2,62.43,70.79,0.13,0.3,0.1,1.0
2019-04-29,5184.37,153.69,4.55,244.08,52.91,60.53,67.47,0.13,0.29,0.1,0.98
2019-04-30,5222.74,156.7,4.6,246.47,52.68,61.24,70.49,0.13,0.3,0.1,0.99
2019-05-01,5318.02,159.64,4.72,267.41,53.85,63.21,72.72,0.13,0.3,0.1,0.99
2019-05-02,5381.94,158.95,4.68,268.49,52.59,64.38,72.55,0.13,0.3,0.1,0.99
2019-05-03,5635.65,164.02,4.91,281.44,53.59,65.7,76.44,0.13,0.3,0.1,0.99
2019-05-04,5708.29,163.03,4.89,286.53,53.16,66.49,77.01,0.13,0.3,0.1,0.99
2019-05-05,5738.59,161.79,4.87,290.39,53.81,67.05,75.97,0.14,0.3,0.1,0.99
2019-05-06,5672.05,165.51,4.77,285.09,52.28,66.23,73.72,0.13,0.3,0.1,0.99
2019-05-07,5869.54,174.86,4.89,289.41,52.81,67.83,75.57,0.13,0.3,0.1,0.99
2019-05-08,5859.74,168.43,4.84,282.54,53.39,66.43,73.48,0.13,0.3,0.09,0.99
2019-05-09,6059.33,169.32,4.84,284.34,57.02,66.58,73.79,0.14,0.3,0.09,0.99
2019-05-10,6303.62,172.64,4.81,286.19,57.4,66.92,75.84,0.14,0.3,0.09,1.0
2019-05-11,6812.94,186.87,5.24,316.27,59.07,73.89,85.1,0.15,0.31,0.1,1.0
2019-05-12,7156.61,191.51,5.46,356.32,60.19,77.02,87.87,0.16,0.32,0.1,1.0
2019-05-13,7396.32,194.05,5.49,370.5,59.0,78.45,87.7,0.17,0.32,0.1,1.0
2019-05-14,7987.75,207.19,5.86,388.48,60.23,82.57,90.16,0.17,0.38,0.11,1.0
2019-05-15,8041.58,232.55,6.21,388.71,64.98,88.98,95.72,0.17,0.43,0.12,1.0
2019-05-16,7995.42,261.1,6.57,409.92,68.15,90.17,98.25,0.17,0.43,0.14,1.0
2019-05-17,7279.18,238.85,5.98,364.03,58.91,80.88,88.36,0.16,0.38,0.12,1.0
2019-05-18,7340.74,238.82,5.95,363.08,60.28,81.24,87.92,0.16,0.38,0.13,1.0
2019-05-19,7920.34,253.45,6.28,404.43,63.86,86.5,93.16,0.18,0.4,0.14,1.0
2019-05-20,7905.98,249.54,6.24,406.18,62.53,87.44,91.14,0.18,0.4,0.14,1.0
2019-05-21,7949.59,253.43,6.27,415.19,80.74,89.6,91.35,0.18,0.4,0.13,1.0
2019-05-22,7894.76,253.86,6.22,409.34,104.83,88.76,90.64,0.18,0.39,0.13,1.0
2019-05-23,7714.7,241.38,5.91,390.77,100.79,83.81,87.69,0.19,0.37,0.12,1.0
2019-05-24,7981.22,249.52,6.3,410.65,99.4,85.81,96.36,0.22,0.39,0.13,1.0
2019-05-25,8039.73,252.0,6.42,408.06,95.45,86.59,102.29,0.23,0.39,0.13,1.0
2019-05-26,8123.84,252.51,6.44,406.18,97.34,87.6,103.14,0.23,0.39,0.13,1.0
2019-05-27,8768.92,268.54,7.25,434.85,113.72,95.46,114.55,0.27,0.42,0.13,1.01
2019-05-28,8716.24,270.31,7.96,433.94,120.04,96.89,114.68,0.27,0.43,0.14,1.0
2019-05-29,8647.93,269.16,7.97,443.3,150.25,94.08,114.73,0.26,0.44,0.14,1.0
2019-05-30,8644.96,275.57,7.97,458.91,210.66,94.83,114.95,0.25,0.45,0.14,1.0
2019-05-31,8374.44,258.2,7.74,428.87,187.21,92.12,109.14,0.22,0.43,0.13,1.0
2019-06-01,8564.02,268.35,8.29,439.79,190.83,92.88,113.75,0.23,0.43,0.13,1.0
2019-06-02,8686.78,269.14,7.76,441.84,189.2,94.76,114.19,0.23,0.44,0.14,1.0
2019-06-03,8561.54,263.38,7.34,431.88,218.66,94.04,112.69,0.23,0.45,0.13,1.0
2019-06-04,7891.07,245.9,6.58,391.61,221.94,86.06,103.6,0.22,0.41,0.12,1.0
2019-06-05,7810.74,245.15,6.38,396.85,221.9,85.5,103.36,0.21,0.4,0.12,1.0
2019-06-06,7792.62,245.53,6.31,392.07,200.28,85.66,105.07,0.2,0.41,0.12,1.0
2019-06-07,7969.94,250.04,6.52,400.25,199.45,87.88,115.02,0.19,0.42,0.13,1.01
2019-06-08,7978.44,248.12,6.48,397.85,197.19,87.9,117.15,0.19,0.42,0.13,1.01
2019-06-09,7842.33,239.66,6.27,389.38,193.33,85.97,116.78,0.19,0.4,0.12,1.01
2019-06-10,7846.39,240.36,6.31,388.56,187.3,85.57,121.83,0.19,0.4,0.12,1.01
2019-06-11,7919.79,244.63,6.34,390.37,187.02,87.11,130.89,0.19,0.39,0.12,1.01
2019-06-12,8048.19,251.51,6.36,392.97,189.04,88.62,138.26,0.19,0.4,0.12,1.01
2019-06-13,8178.22,259.61,6.53,407.68,205.36,90.99,134.26,0.19,0.4,0.13,1.0
2019-06-14,8367.1,257.13,6.44,411.51,208.88,89.46,130.21,0.19,0.4,0.12,1.0
2019-06-15,8729.95,266.34,6.76,420.71,211.83,93.38,136.26,0.18,0.41,0.13,1.0
2019-06-16,9082.82,270.96,7.01,430.16,212.12,96.02,135.92,0.18,0.42,0.13,1.0
2019-06-17,9221.78,271.19,7.08,431.78,219.0,97.92,134.92,0.17,0.43,0.13,1.0
2019-06-18,9159.4,267.62,6.91,417.29,221.8,97.29,132.9,0.16,0.44,0.13,1.0
2019-06-19,9155.28,267.51,6.85,414.09,223.59,99.17,136.95,0.17,0.43,0.12,1.0
2019-06-20,9361.08,269.66,6.81,412.83,219.64,103.01,135.56,0.18,0.43,0.12,1.0
2019-06-21,9801.7,286.56,7.0,429.95,221.29,108.05,137.5,0.2,0.44,0.12,1.0
2019-06-22,10719.68,306.37,7.31,457.58,231.95,114.24,141.08,0.2,0.46,0.13,1.0
2019-06-23,10745.71,310.82,7.38,483.02,237.93,116.03,139.94,0.21,0.48,0.13,0.99
2019-06-24,10844.72,307.02,7.15,470.6,234.57,115.79,134.75,0.2,0.46,0.13,0.99
2019-06-25,11312.95,311.41,7.13,474.96,236.49,115.04,134.26,0.23,0.47,0.13,1.0
2019-06-26,12669.32,335.86,7.17,493.03,237.4,107.8,134.64,0.22,0.48,0.13,0.99
2019-06-27,11844.57,311.45,6.25,438.44,203.46,95.69,119.79,0.21,0.43,0.11,0.99
2019-06-28,11722.69,303.94,5.98,423.12,209.93,97.83,117.51,0.23,0.41,0.11,0.99
2019-06-29,11891.99,305.77,6.16,428.88,209.37,97.69,125.02,0.23,0.42,0.11,1.0
2019-06-30,11585.48,307.26,6.09,425.94,206.11,95.92,130.48,0.23,0.41,0.11,1.0
2019-07-01,10730.89,292.01,5.82,407.1,195.41,89.44,121.42,0.22,0.41,0.11,1.0
2019-07-02,10331.63,285.09,5.84,401.87,192.1,85.66,117.39,0.22,0.4,0.1,1.0
2019-07-03,11353.91,295.39,5.95,413.04,200.7,89.02,120.18,0.24,0.4,0.1,1.0
2019-07-04,11769.51,295.79,5.92,415.91,201.32,90.22,122.71,0.23,0.4,0.1,1.0
2019-07-05,11163.26,288.89,5.77,401.83,198.99,88.84,119.24,0.21,0.38,0.1,1.0
2019-07-06,11423.51,292.3,5.82,407.41,200.0,95.04,119.49,0.21,0.39,0.1,1.0
2019-07-07,11324.54,294.79,5.85,405.9,198.31,100.13,118.87,0.21,0.39,0.1,1.0
2019-07-08,11787.71,307.72,5.93,412.24,199.4,103.81,120.3,0.21,0.4,0.1,1.0
2019-07-09,12501.27,311.6,5.93,418.44,205.53,101.77,120.8,0.21,0.4,0.1,1.0
2019-07-10,12649.31,301.24,5.6,405.61,197.9,98.41,114.43,0.19,0.38,0.1,1.0
2019-07-11,11605.45,274.04,4.76,349.38,168.69,91.45,103.02,0.17,0.34,0.09,1.0
2019-07-12,11603.69,274.15,4.79,350.75,163.74,92.17,104.71,0.17,0.34,0.09,1.0
2019-07-13,11463.94,270.63,4.73,345.86,159.24,93.8,102.34,0.17,0.34,0.1,1.0
2019-07-14,10895.86,250.83,4.49,325.85,142.98,90.29,95.51,0.16,0.32,0.09,1.0
2019-07-15,10450.28,226.39,4.29,298.5,123.4,83.24,89.68,0.16,0.31,0.09,1.0
2019-07-16,10384.73,218.61,4.07,299.68,123.6,82.27,86.46,0.16,0.31,0.08,1.0
2019-07-17,9596.15,206.26,3.8,291.62,117.45,76.25,84.64,0.15,0.31,0.08,1.0
2019-07-18,10067.8,218.64,3.99,303.08,130.44,80.13,94.96,0.15,0.32,0.09,1.0
2019-07-19,10487.46,220.6,4.02,306.36,138.49,82.78,98.07,0.16,0.32,0.09,1.0
2019-07-20,10689.07,228.27,4.26,321.48,165.94,84.91,100.65,0.16,0.33,0.09,1.0
2019-07-21,10587.56,224.73,4.27,322.57,175.34,85.23,98.94,0.16,0.33,0.09,1.0
2019-07-22,10468.21,221.37,4.22,315.52,169.74,83.94,96.67,0.16,0.32,0.09,1.0
2019-07-23,10095.31,214.4,4.12,304.65,171.71,82.45,92.12,0.15,0.31,0.09,1.0
2019-07-24,9727.52,209.55,4.27,293.61,165.14,80.68,91.24,0.15,0.31,0.08,1.0
2019-07-25,10036.55,221.76,4.58,305.43,166.56,82.06,94.52,0.15,0.32,0.09,1.0
2019-07-26,9793.53,217.29,4.57,310.59,160.68,79.94,93.0,0.15,0.32,0.09,1.0
2019-07-27,9749.31,213.74,4.46,310.74,155.76,80.43,91.14,0.15,0.32,0.09,1.0
2019-07-28,9532.72,209.28,4.28,305.77,148.66,80.8,89.35,0.14,0.31,0.08,1.0
2019-07-29,9562.88,211.01,4.22,308.69,147.61,79.62,90.25,0.14,0.31,0.08,1.0
2019-07-30,9567.0,209.67,4.21,313.54,146.95,79.03,90.4,0.14,0.31,0.08,1.0
2019-07-31,9871.32,214.56,4.29,329.37,148.06,80.39,94.71,0.15,0.32,0.08,1.0
2019-08-01,10090.49,214.72,4.31,324.75,144.4,81.23,97.84,0.15,0.31,0.08,1.0
2019-08-02,10474.41,218.12,4.25,327.4,149.21,83.67,96.29,0.16,0.31,0.08,1.0
2019-08-03,10776.49,221.89,4.28,337.96,151.29,86.56,95.03,0.16,0.31,0.08,1.0
2019-08-04,10807.42,220.37,4.23,335.02,149.31,87.41,92.7,0.16,0.32,0.08,1.0
2019-08-05,11660.73,230.58,4.4,346.99,153.77,92.26,97.38,0.18,0.32,0.08,1.0
2019-08-06,11753.25,229.16,4.33,342.87,153.36,92.79,94.88,0.18,0.32,0.08,1.0
2019-08-07,11702.8,225.72,4.2,337.03,147.01,92.98,91.68,0.18,0.31,0.08,1.0
2019-08-08,11799.43,222.72,4.17,332.57,144.23,94.3,89.83,0.18,0.31,0.08,1.0
2019-08-09,11819.45,212.95,3.99,320.03,142.49,93.23,86.43,0.18,0.3,0.07,1.0
2019-08-10,11585.85,208.46,4.0,315.47,142.35,92.39,85.14,0.18,0.3,0.07,1.0
2019-08-11,11377.17,211.42,4.15,325.08,143.74,91.38,87.92,0.18,0.3,0.08,1.0
2019-08-12,11394.62,212.2,4.13,333.03,143.78,91.07,86.86,0.19,0.3,0.08,1.0
2019-08-13,11146.34,208.79,4.06,336.57,141.78,88.46,84.76,0.18,0.3,0.07,1.0
2019-08-14,10452.55,201.35,3.93,335.71,144.86,82.66,81.73,0.17,0.29,0.07,1.0
2019-08-15,10040.35,184.69,3.6,308.06,132.86,79.07,75.6,0.17,0.26,0.07,1.0
2019-08-16,10250.72,185.15,3.58,311.17,135.36,81.33,74.99,0.18,0.26,0.07,1.0
2019-08-17,10326.4,185.18,3.58,309.18,134.86,82.8,73.93,0.18,0.26,0.07,1.0
2019-08-18,10327.08,191.1,3.65,314.97,135.56,83.93,75.25,0.18,0.28,0.07,1.0
2019-08-19,10627.34,199.2,3.72,321.3,141.65,87.04,77.06,0.18,0.28,0.07,1.0
2019-08-20,10761.9,198.21,3.67,318.27,141.79,87.17,75.58,0.17,0.28,0.07,1.0
2019-08-21,10213.45,187.75,3.55,302.36,134.1,81.67,72.98,0.16,0.27,0.07,1.0
2019-08-22,10065.48,189.05,3.58,304.41,133.56,81.19,73.34,0.15,0.27,0.07,1.0
2019-08-23,10274.19,192.97,3.68,311.91,135.3,82.39,74.32,0.16,0.27,0.07,1.0
2019-08-24,10179.62,190.59,3.65,308.69,133.59,80.48,73.63,0.16,0.27,0.07,1.0
2019-08-25,10128.76,189.24,3.62,306.92,133.13,80.68,73.09,0.17,0.27,0.07,1.0
2019-08-26,10358.62,189.68,3.61,311.05,133.83,81.46,74.0,0.17,0.27,0.07,1.0
2019-08-27,10199.59,187.23,3.56,308.46,131.59,78.72,72.96,0.21,0.27,0.07,1.0
2019-08-28,10074.37,183.36,3.46,304.42,130.85,76.97,70.92,0.2,0.26,0.07,1.0
2019-08-29,9546.7,169.73,3.22,283.1,126.18,70.03,65.1,0.18,0.25,0.06,1.0
2019-08-30,9567.71,169.16,3.23,280.43,129.05,67.48,63.93,0.17,0.26,0.06,1.0
2019-08-31,9625.95,169.52,3.24,278.48,129.3,67.62,64.09,0.17,0.26,0.06,1.0
2019-09-01,9648.66,171.56,3.29,280.1,128.46,68.29,65.23,0.17,0.26,0.06,1.0
2019-09-02,9947.68,173.81,3.29,286.63,131.67,71.53,66.18,0.18,0.26,0.06,1.0
2019-09-03,10513.54,179.0,3.37,298.85,134.71,74.34,68.23,0.19,0.26,0.06,1.0
2019-09-04,10563.46,177.39,3.33,297.1,133.21,73.43,67.74,0.21,0.26,0.06,1.0
2019-09-05,10572.48,173.38,3.27,291.5,131.02,75.44,66.01,0.21,0.26,0.06,1.0
2019-09-06,10664.36,174.28,3.28,294.55,132.27,77.45,66.44,0.21,0.26,0.06,1.0
